Date Time,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Pumped Water Generation,Manual Load_Reduction(MLR),Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF
15/07/2022 14:00,24745.267,26504.742,28494.907,1294.546,1157,22041,902,629,1759.475,47520,4280.75,14288.551,830.31,15118
15/07/2022 15:00,24955.267,26433.464,28320.138,1359.36,1163,22423,901,491,1478.197,47520,4475.2,14020.121,831.805,14851
15/07/2022 16:00,26015.267,27121.913,28690.781,1398.132,1202,23209,902,722,1106.646,47520,4147.667,13309.915,831.805,14141
15/07/2022 17:00,26744.267,28554.322,29685.097,1407.416,1200,23409,902,1051,1710.055,47520,4091,13274.859,831.805,14106
15/07/2022 18:00,27610.267,29760.138,30945.73,1464.139,1154,23408,902,1624,2049.871,47520,4091,13348.5,831.805,14180
15/07/2022 19:00,26872.267,29328.127,30527.951,1376.895,1102,22772,902,1735,2455.86,47520,4091,13940.911,831.805,14772
15/07/2022 20:00,26020.467,28139.408,29195.934,1330.716,1151,22652,902,1326,2118.94,47520,4091,14075.508,833.638,14909
15/07/2022 21:00,24368.534,26517.506,27377.154,1237.973,1176,22489,901,108,2148.971,47520,4091,14141.432,841.805,14983
15/07/2022 22:00,22878.401,24642.769,25396.52,1259.144,1122,22364,902,0,1764.368,47520,4164.2,13945.791,841.805,14787
15/07/2022 23:00,22456.534,22560.788,23392.169,1322.024,1142,22220,902,0,104.254,47520,4091,13936.471,841.805,14778
16/07/2022 00:00,21348.534,21348.534,22280.266,1211.53,1153,21111,902,0,0,47520,4161,13480.721,841.805,14322
16/07/2022 01:00,20489.668,20489.668,21561.146,1202.031,1163,20217,902,0,0,47520,4161,13739.409,835.972,14575
16/07/2022 02:00,20194.534,20194.534,21348.707,1211.113,1174,19937,902,0,0,47520,4161,14084.297,831.805,14916
16/07/2022 03:00,20298.654,20298.654,21510.509,1212.665,1178,20002.12,902,0,0,47520,4161,13798.122,831.805,14629
16/07/2022 04:00,20718.801,20718.801,21985.004,1205.489,1184,20434,903,0,0,47520,4161,13786.2,831.805,14618
16/07/2022 05:00,21463.401,21463.401,22709.106,1235.843,1191,21089,898,0,0,47520,4161,13843.985,831.805,14675
16/07/2022 06:00,23082.534,23082.534,24307.734,1270.012,1211,22279,886,0,0,47520,4161,13732.077,833.505,14565
16/07/2022 07:00,25497.934,25497.934,26862.753,1378.039,1214,23026,880,340,0,47520,4161,13670.519,844.652,14515
16/07/2022 08:00,26940.267,26940.267,29012.316,1478.438,1212,23307,880,974,0,47520,4161,13502.062,828.488,14330
16/07/2022 09:00,26628.001,26628.001,29455.307,1436.616,1191,23402,880,565,0,47520,4161,13302.897,827.355,14130
16/07/2022 10:00,25701.867,25701.867,28795.609,1406.31,1191,23342,879,142,0,47520,4091.933,13328.031,827.355,14155
16/07/2022 11:00,24650.668,24650.668,27858.065,1392.764,1186,23166,879,0,0,47520,4013,13172.024,827.355,13999
16/07/2022 12:00,23933.934,23933.934,27147.227,1316.785,1190,22700,879,0,0,47520,4013,13171.699,827.355,13999
16/07/2022 13:00,23262.534,23262.534,26557.256,1308.262,1185,22236,878,0,0,47520,4013,13162.336,827.355,13989
16/07/2022 14:00,23059.668,23059.668,26281.985,1263.694,1189,21930,878,0,0,47520,4013,13176.896,827.355,14004
16/07/2022 15:00,23658.534,23658.534,26590.369,1295.588,1199,21866,878,37,0,47520,4011.833,13242.883,827.355,14070
16/07/2022 16:00,23786.801,25148.791,27495.718,1336.362,1214,22013,891,1,1361.991,47520,3943,13114.104,827.355,13941
16/07/2022 17:00,26000.534,27733.302,29194.148,1416.369,1188,22965,894,760,1732.768,47520,3943,13107.01,827.355,13934
16/07/2022 18:00,27387.534,29632.539,30775.471,1424.244,1171,23296,896,1427,2245.005,47520,3943,13245.4,827.355,14072
16/07/2022 19:00,26673.668,28470.81,29565.839,1392.142,1158,23008,895,1358,1797.142,47520,3943,13473.445,827.355,14300
16/07/2022 20:00,25477.874,26774.993,27822.201,1331.577,1175,22576.34,896,847,1297.119,47520,3943,13686.581,827.355,14513
16/07/2022 21:00,23656.811,24903.877,25971.861,1222.83,1189,21835.01,895,12,1247.066,47520,4081.367,13775.584,843.651,14619
16/07/2022 22:00,22024.668,23035.534,24017.136,1338.637,1121,21164,894,0,1010.866,47520,4536,13912.722,843.724,14756
16/07/2022 23:00,21169.668,21711.564,22825.49,1287.511,1124,20974,895,0,541.896,47520,4536,13789.514,848.016,14637
17/07/2022 00:00,20120.401,20120.401,21584.228,1332.322,1139,19924,895,0,0,47520,4636,13813.973,848.016,14661
17/07/2022 01:00,19021.668,19021.668,20852.294,1279.256,810,19138,895,0,0,47520,4636,13745.331,848.016,14593
17/07/2022 02:00,18879.668,18879.668,20680.685,1330.983,806,18993,890,0,0,47520,4636,13824.842,848.016,14672
17/07/2022 03:00,18823.668,18823.668,20654.977,1338.758,806,18967,880,0,0,47520,4636,13822.439,846.294,14668
17/07/2022 04:00,18976.401,18976.401,20671.025,1266.326,807,19081,880,0,0,47520,4636,13769.8,827.355,14597
17/07/2022 05:00,19007.534,19007.534,21091.021,1266.929,1047,18493,880,0,0,47520,4458.1,14421.211,1137.855,15559
17/07/2022 06:00,20267.801,20267.801,22459.033,1255.943,1225,19555,880,0,0,47520,4043,15132.491,1232.355,16364
17/07/2022 07:00,22918.534,22918.534,25205.496,1337.564,1253,20670,880,171,0,47520,4043,15093.575,1192.688,16286
17/07/2022 08:00,24756.267,24756.267,27712.017,1521.53,1222,21149,880,1080,0,47520,4043,15058.022,1162,16220
17/07/2022 09:00,24652.134,24652.134,28270.36,1503.923,1233,21143,880,903,0,47520,4043,15059.466,1161.795,16221
17/07/2022 10:00,23935.335,23935.335,27914.213,1516.578,1234,20902,880,841,0,47520,4043,15149.377,1161.795,16311
17/07/2022 11:00,23327.267,23327.267,27387.628,1500.316,1231,20564,879,672,0,47520,3719,15502.853,1161.795,16664
17/07/2022 12:00,22750.267,22750.267,26659.75,1417.262,1216,20075,879,600,0,47520,3917,15223.377,1161.795,16385
17/07/2022 13:00,22347.267,22347.267,26064.316,1306.643,1246,19814,879,432,0,47520,3683,15344.102,1161.795,16505
17/07/2022 14:00,22030.147,22030.147,25660.242,1281.244,1252,19784.88,879,146,0,47520,3683,15200.435,1096.795,16297
17/07/2022 15:00,22222.134,22222.134,25690.843,1272.895,1249,20132,880,21,0,47520,3312.5,15714.888,756.795,16471
17/07/2022 16:00,22066.267,23853.856,26912.619,1311.183,1029,20299,879,53,1787.589,47520,3098,15618.191,756.795,16374
17/07/2022 17:00,24509.82,26486.466,28877.497,1343.626,1206,21621.42,880,603,1976.645,47520,2774,15645.436,756.795,16402
17/07/2022 18:00,26799.534,28505.26,30602.695,1509.747,1150,22745,878,1453,1705.727,47520,2669.667,15483.214,756.795,16240
17/07/2022 19:00,25826.534,27664.598,29761.812,1384.698,1151,22442,879,1331,1838.064,47520,2638,15141.211,756.795,15898
17/07/2022 20:00,23731.594,25855.794,28143.886,1387.52,1156,22116.06,878,43,2124.2,47520,2638,15046.75,764.012,15810
17/07/2022 21:00,21640.668,23794.416,26036.256,1265.72,1193,21339,879,0,2153.749,47520,2638,15055.129,783.858,15838
17/07/2022 22:00,20181.401,21810.502,23881.512,1232.709,1145,19932,880,0,1629.101,47520,2638,14892.556,783.858,15676
17/07/2022 23:00,19550.668,20292.261,22343.774,1290.518,1161,19322,878,0,741.594,47520,2638,14883.999,783.858,15667
18/07/2022 00:00,19101.534,19253.088,21087.566,1250.463,834,19189,879,0,151.554,47520,2638,14883.999,783.858,15667
18/07/2022 01:00,19151.951,19151.951,20547.536,1263.136,803,19269.55,878,0,0,47520,2638,14763.666,783.858,15547
18/07/2022 02:00,19245.668,19245.668,20357.358,1221.655,800,19317,878,0,0,47520,2638,14549.999,783.858,15333
18/07/2022 03:00,19716.401,19716.401,20735.768,1250.387,801,19419,879,0,0,47520,2638,14566.116,770.327,15336
18/07/2022 04:00,20945.834,20945.834,21804.83,1311.247,819,19512.3,879,48,0,47520,2638,14638.908,756.795,15395
18/07/2022 05:00,21951.668,21951.668,23645.634,1446.479,919,19871,879,199,0,47520,2638,14827.82,759.35,15587
18/07/2022 06:00,23177.401,23177.401,24995.925,1362.084,1152,20859,879,117,0,47520,2638,14891.373,767.745,15659
18/07/2022 07:00,25709.534,25709.534,27496.425,1288.434,1199,22191,880,957,0,47520,2733.55,15195.923,767.745,15963
18/07/2022 08:00,27070.734,27070.734,29363.598,1345.457,1168,23049,879,1181,0,47520,2785,15235.547,713.745,15949
18/07/2022 09:00,27596.267,27596.267,30424.459,1449.256,1176,23022,879,1481,0,47520,2785,15315.171,707.745,16022
18/07/2022 10:00,26795.4,26795.4,30008.538,1448.521,1182,22894,879,946,0,47520,2785,15407.544,707.745,16115
18/07/2022 11:00,25899.867,25899.867,29367.108,1379.865,1175,22812,879,741,0,47520,2785,15258.871,707.745,15966
18/07/2022 12:00,25492.668,25492.668,29062.977,1405.945,1196,22759,878,684,0,47520,2785,15202.92,707.745,15910
18/07/2022 13:00,25013.801,25013.801,28610.8,1378.887,1202,22776,879,192,0,47520,2744.667,15161.173,707.745,15868
18/07/2022 14:00,25106.534,25106.534,28600.499,1350.534,1201,22887,879,175,0,47520,2444.167,15380.564,707.745,16088
18/07/2022 15:00,26103.734,26103.734,29292.306,1413.632,1218,22583,879,1145,0,47520,2380,15508.412,707.745,16216
18/07/2022 16:00,26102.044,27697.528,30210.4,1473.674,1222,22355.51,879,982,1595.484,47520,2380,15959.759,707.745,16667
18/07/2022 17:00,27492.796,29796.663,31450.376,1395.278,1165,22345,879,1353,2148.867,47520,2380,16004.038,698.221,16702
18/07/2022 18:00,29061.741,31640.97,32968.556,1462.777,1135,22571,879,1823,2424.229,47520,2380,15930.59,698.27,16628
18/07/2022 19:00,28897.742,31314.029,32536.59,1416.029,1164,22691.37,880,1873,2416.287,47520,2380,15840.392,702.877,16543
18/07/2022 20:00,27362.441,29629.951,30649.578,1384.759,1157,22426.95,880,843,2267.51,47520,2380,15746.722,703.69,16450
18/07/2022 21:00,24569.921,26864.469,27885.464,1294.999,1165,22070,878,0,2294.548,47520,2380,15977.238,703.69,16680
18/07/2022 22:00,22808.534,24095.956,24983.428,1352.155,1108,22017,878,0,1287.422,47520,2380,15997.048,703.69,16700
18/07/2022 23:00,21125.668,21894.776,22865.594,1272.983,1122,20754,878,0,769.109,47520,2380,16030.665,703.69,16734
19/07/2022 00:00,20777.534,20777.534,21916.037,1214.171,1171,20440,878,0,0,47520,2380,15980.01,703.69,16683
19/07/2022 01:00,20430.534,20430.534,21643.126,1210.709,1154,20191,878,0,0,47520,2380,15961.22,703.69,16664
19/07/2022 02:00,20098.801,20098.801,21356.452,1179.487,1161,19877,878,0,0,47520,2380,15769.835,703.69,16473
19/07/2022 03:00,20312.534,20312.534,21665.277,1213.855,1165,20059,878,0,0,47520,2380,15594.43,703.69,16298
19/07/2022 04:00,22026.534,22026.534,23477.787,1324.339,1171,21648,879,0,0,47520,2380,15495.798,703.857,16199
19/07/2022 05:00,25436.534,25436.534,26932.534,1390.171,1178,23061,879,462,0,47520,2380,15499.449,713.69,16213
19/07/2022 06:00,27134.668,27134.668,28594.909,1366.416,1191,23279,879,1609,0,47520,2380,15530.59,713.69,16244
19/07/2022 07:00,27149.668,27149.668,28596.208,1315.168,1186,23473,879,1235,0,47520,2380,15166.487,713.69,15880
19/07/2022 08:00,27214.797,27214.797,29142.499,1363.961,1162,23542.33,879,1145,0,47520,2380,15072.799,713.703,15786
19/07/2022 09:00,27123.507,27123.507,29591.522,1371.661,1172,23497,879,782,0,47520,2440.167,14971.096,707.655,15678
19/07/2022 10:00,26433.326,26433.326,29205.493,1405.181,1181,23431,879,339,0,47520,2570,14892.609,700.554,15593
19/07/2022 11:00,25756.267,25756.267,28775.974,1384.353,1177,23317,879,346,0,47520,2570,14977.983,704.41,15682
19/07/2022 12:00,24943.4,24943.4,28284.692,1392.318,1187,23191,878,0,0,47520,2570,14985.494,704.41,15689
19/07/2022 13:00,24998.4,24998.4,28387.597,1375.945,1204,23260,878,0,0,47520,2570,15101.7,704.41,15806
19/07/2022 14:00,25771.267,25771.267,28979.216,1435.323,1222,23060,878,647,0,47520,2570,15271.122,703.905,15975
19/07/2022 15:00,27116.4,27116.4,30237.61,1500.654,1246,23267,878,1358,0,47520,2570,15133.15,690.55,15823
19/07/2022 16:00,26770.267,28182.958,30988.106,1449.955,1232,23386,878,601,1412.691,47520,2186,15285.719,691.782,15977
19/07/2022 17:00,27672.267,29146.261,31306.076,1391.477,1178,23574,878,895,1367.327,47520,1930,15319.958,687.07,16007
19/07/2022 18:00,28874.534,31474.291,33407.913,1452.585,1137,23449,879,1224,2471.757,47520,2122,15263.871,687.07,15950
19/07/2022 19:00,28479.49,30943.587,32725.503,1403.234,1158,23534.09,879,812,2464.096,47520,2250,15056.345,687.07,15743
19/07/2022 20:00,26384.267,28918.861,30799.675,1462.343,1139,23442,879,82,2534.594,47520,2250,14834.299,687.07,15521
19/07/2022 21:00,24120.867,26224.193,27942.41,1349.295,1146,23330,879,0,2103.326,47520,2259.767,14859.382,687.07,15546
19/07/2022 22:00,21910.534,23431.219,24980.072,1336.63,1147,21704,879,0,1520.685,47520,2679.75,14438.097,687.07,15125
19/07/2022 23:00,21013.668,21552.856,23094.35,1310.412,1140,20824,879,0,539.188,47520,2988,14347.035,687.07,15034
20/07/2022 00:00,20339.534,20339.534,21864.718,1278.155,1139,20131,878,0,0,47520,2978.233,14279.423,687.07,14966
20/07/2022 01:00,19920.534,19920.534,21306.58,1232.607,751,20104,879,0,0,47520,2695,14297.459,687.07,14984
20/07/2022 02:00,19911.534,19911.534,21312.722,1235.723,704,20145,878,0,0,47520,2695,14154.923,687.07,14841
20/07/2022 03:00,20348.484,20348.484,21567.905,1214.363,912,20337.95,879,0,0,47520,2695,14199.178,687.07,14886
20/07/2022 04:00,22500.668,22500.668,23542.74,1379.696,997,22141,879,0,0,47520,2695,14584.845,687.07,15271
20/07/2022 05:00,26170.434,26170.434,27071.548,1573.309,1061,23549.3,879,164,0,47520,2695,14905.28,686.274,15591
20/07/2022 06:00,27960.534,27960.534,28753.622,1522.912,1205,23633,880,734,0,47520,2695,14723.347,686.12,15409
20/07/2022 07:00,27826.4,27826.4,28574.266,1332.127,1197,23608,880,751,0,47520,2695,14678.844,686.12,15364
20/07/2022 08:00,28625.547,28625.547,29500.918,1381.644,1189,23812.28,880,1683,0,47520,2695,14607.665,686.12,15293
20/07/2022 09:00,29258.267,29258.267,30288.925,1386.854,1200,23931,880,1635,0,47520,2695,14505.444,683.699,15189
20/07/2022 10:00,28908.4,28908.4,30330.619,1434.243,1198,23932,879,1262,0,47520,2695,14393.609,681.598,15075
20/07/2022 11:00,28184.564,28184.564,29897.407,1399.425,1195,23906.03,879,602,0,47520,2695,14482.284,681.35,15163
20/07/2022 12:00,27658.267,27658.267,29522.492,1368.331,1217,23777,879,480,0,47520,2695,14451.059,681.35,15132
20/07/2022 13:00,27398.534,27398.534,29336.182,1391.882,1229,23496,878,552,0,47520,2695,14755.628,681.35,15436
20/07/2022 14:00,27652.267,27652.267,29483.987,1401.043,1230,23278,878,681,0,47520,2695,14987.667,681.35,15669
20/07/2022 15:00,28535.975,28535.975,30251.346,1460.654,1256,23258,879,1433,0,47520,2695,15209.411,680.739,15890
20/07/2022 16:00,27903.198,29384.161,30719.916,1373.443,1252,22961,879,1006,1480.962,47520,2695,15439.97,677.685,16117
20/07/2022 17:00,28472.605,30657.762,31606.679,1379.61,1246,22838,879,1088,2185.157,47520,2695,15592.99,677.685,16270
20/07/2022 18:00,29555.072,32484.814,33312.402,1175.257,1212,23008,879,1634,2601.942,47520,2695,15353.974,677.685,16031
20/07/2022 19:00,29217.804,31935.256,32841.728,1208.616,1201,22972,879,1481,2598.252,47520,2695,15437.186,677.685,16114
20/07/2022 20:00,27411.984,29922.506,30760.86,1432.405,1164,23074,880,624,2510.522,47520,2695,15383.675,677.685,16061
20/07/2022 21:00,25143.267,27452.557,28027.496,1422.771,1182,23030,880,59,2309.29,47520,2695,15371.331,677.685,16049
20/07/2022 22:00,23061.267,24626.519,25003.75,1314.457,1186,22566,880,0,1565.252,47520,2695,15394.391,677.685,16072
20/07/2022 23:00,21649.201,22480.615,22759.054,1325.487,1164,21365,880,0,831.415,47520,2695,15913.726,677.685,16591
21/07/2022 00:00,21601.934,21601.934,21849.712,1217.847,1189,21158.4,880,0,0,47520,2695,15831.097,677.685,16508
21/07/2022 01:00,21099.801,21099.801,21329.134,1209.205,1176,20867,880,0,0,47520,2695,15823.262,677.685,16500
21/07/2022 02:00,20943.534,20943.534,21174.358,1198.741,1189,20695,880,0,0,47520,2695,16266.754,262.585,16529
21/07/2022 03:00,21420.864,21420.864,21633.703,1228.215,1186,21154.33,881,0,0,47520,2695,16548.738,84.685,16633
21/07/2022 04:00,23081.668,23081.668,23334.062,1327.674,1194,21904,880,0,0,47520,2695,16570.785,80.578,16651
21/07/2022 05:00,26668.134,26668.134,26998.065,1580.401,1155,22615,880,1043,0,47520,2695,16085.152,78.025,16163
21/07/2022 06:00,28683.267,28683.267,29033.823,1582.427,1205,23296,880,1529,0,47520,2695,15931.037,78.025,16009
21/07/2022 07:00,28336.997,28336.997,28777.977,1392.675,1144,23526.73,880,768,0,47520,2695,15604.549,80.32,15684
21/07/2022 08:00,28488.4,28488.4,29325.219,1475.508,1182,23510,880,1100,0,47520,2695,15370.516,105.785,15476
21/07/2022 09:00,28208.317,28208.317,29611.942,1478.679,1198,23623.05,880,748,0,47520,2695,15243.386,196.585,15439
21/07/2022 10:00,27353.267,27353.267,29203.707,1486.352,1189,23352,880,337,0,47520,2695,15438.961,228.085,15667
21/07/2022 11:00,26728,26728,28775.539,1489.444,1189,23469,880,273,0,47520,2695,15512.588,214.585,15727
21/07/2022 12:00,26480.4,26480.4,28453.335,1447.515,1212,23562,880,182,0,47520,2695,15388.383,138.085,15526
21/07/2022 13:00,26243.267,26243.267,28229.482,1438.583,1168,23539,880,0,0,47520,2695,15155.48,138.085,15293
21/07/2022 14:00,26533.957,26533.957,28445.034,1430.018,1223,23670.69,879,95,0,47520,2695,15197.485,101.035,15298
21/07/2022 15:00,27672.4,27672.4,29409.445,1497.519,1224,23764,879,1018,0,47520,2695,15020.411,110.252,15130
21/07/2022 16:00,27561.287,28584.401,29997.893,1504.886,1226,23881.02,879,242,1023.113,47520,2695,14806.372,151.085,14957
21/07/2022 17:00,28848.267,30035.207,30773.253,1490.165,1202,24090,879,1021,976.94,47520,2695,14567.358,151.085,14718
21/07/2022 18:00,30028.4,31724.587,32254.097,1498.796,1148,24284,879,1792,1591.187,47520,2695,14430.861,151.085,14581
21/07/2022 19:00,29518.797,31209.542,31683.686,1408.169,1160,24258.53,879,1694,1690.745,47520,2695,14417.513,159.418,14576
21/07/2022 20:00,28072.267,29738.672,30208.098,1405.795,1150,24257,879,589,1666.404,47520,2695,14394.795,171.085,14565
21/07/2022 21:00,25580.267,27418.13,27810.976,1352.511,1161,24216,879,0,1837.863,47520,2695,14454.02,171.085,14625
21/07/2022 22:00,23116.534,24648.177,25056.217,1347.166,1185,22440,880,0,1531.643,47520,2695,14493.225,171.085,14664
21/07/2022 23:00,21565.534,22351.953,22912.153,1281.443,1135,21307,879,0,786.418,47520,2695,14409.361,177.585,14586
22/07/2022 00:00,21218.668,21218.668,21876.85,1263.979,1167,20640,880,0,0,47520,2695,14313.835,177.252,14491
22/07/2022 01:00,20668.668,20668.668,21536.258,1278.862,1154,20435,879,0,0,47520,2695,14167.315,171.085,14338
22/07/2022 02:00,20340.534,20340.534,21427.68,1339.963,1156,20158,879,0,0,47520,2695,14100.134,171.085,14271
22/07/2022 03:00,20356.668,20356.668,21716.025,1321.577,1165,20140,879,0,0,47520,2695,14060.65,171.085,14231
22/07/2022 04:00,22114.668,22114.668,23662.463,1479.601,1177,21808,879,0,0,47520,2695,13996.181,171.085,14167
22/07/2022 05:00,25314.668,25314.668,26824.904,1556.143,1161,23945,880,0,0,47520,2695,14035.663,171.085,14206
22/07/2022 06:00,27352.558,27352.558,28925.545,1450.81,1184,24504.89,880,599,0,47520,2695,13976.701,202.585,14179
22/07/2022 07:00,27173.534,27173.534,29018.552,1364.151,1189,23766,880,892,0,47520,3464.15,13851.556,204.085,14055
22/07/2022 08:00,27136.934,27136.934,29671.641,1437.4,1187,23502,880,1454,0,47520,3598,14112.363,171.674,14284
22/07/2022 09:00,27055.934,27055.934,30027.492,1451.835,1182,23455,880,1415,0,47520,3598,14174.387,180.925,14355
22/07/2022 10:00,26368.534,26368.534,29431.477,1478.949,1173,23271,880,659,0,47520,3424.75,14294.13,184.125,14478
22/07/2022 11:00,25835.267,25835.267,28847.44,1421.027,1176,23106,879,303,0,47520,3301,14463.309,193.954,14657
22/07/2022 12:00,25128.267,25128.267,28373.565,1453.092,1191,23111,876,30,0,47520,3301,14418.602,218.048,14636
22/07/2022 13:00,24693.4,24693.4,28082.195,1459.212,1196,23040,876,0,0,47520,3301,14398.032,238.415,14636
22/07/2022 14:00,25045.534,25045.534,28258.206,1483.648,1191,23326,877,22,0,47520,3460.867,14488.449,238.415,14726
22/07/2022 15:00,25578.4,25578.4,28609.029,1509.811,1197,23289,877,250,0,47520,3519,14175.223,259.915,14435
22/07/2022 16:00,25673.267,26754.388,29351.192,1418.228,1202,23647,878,86,1081.121,47520,3519,13724.572,268.415,13992
22/07/2022 17:00,26934.267,28166.575,30084.931,1394.15,1209,23848,879,742,1232.308,47520,3519,13717.441,268.415,13985
22/07/2022 18:00,28089.4,29680.659,31271.05,1516.135,1151,23690,879,1788,1181.509,47520,3519,14263.871,268.415,14532
22/07/2022 19:00,28016.801,29454.413,30835.305,1436.024,1155,23740,877,1802,1288.613,47520,3519,14032.721,268.415,14301
22/07/2022 20:00,26708.668,27909.405,29418.451,1460.165,1178,23741,876,797,1200.737,47520,3519,14081.92,268.415,14350
22/07/2022 21:00,24792.698,25855.022,27168.012,1364.657,1155,23770.03,875,0,1062.324,47520,3519,14094.44,268.415,14362
22/07/2022 22:00,23025.534,23897.651,25146.988,1311.257,1193,22779,875,0,872.117,47520,3519,14141.7,230.082,14371
22/07/2022 23:00,21823.191,22107.043,23311.813,1309.671,711,21664.39,875,0,283.852,47520,3858.36,14383.843,206.085,14589
23/07/2022 00:00,21058.534,21058.534,22205.826,1296.581,653,21234,875,0,0,47520,4092.02,14525.479,206.085,14731
23/07/2022 01:00,20296.668,20296.668,21494.073,1295.741,657,20566,875,0,0,47520,4096.768,14405.822,195.252,14601
23/07/2022 02:00,19957.668,19957.668,21193.24,1256.279,662,20220,875,0,0,47520,4101.21,14301.542,181.085,14482
23/07/2022 03:00,20140.801,20140.801,21339.486,1265.791,664,20412,875,0,0,47520,4101.21,14023.682,181.085,14204
23/07/2022 04:00,20548.534,20548.534,21829.558,1276.477,664,20806,876,0,0,47520,3783,13901.559,181.085,14082
23/07/2022 05:00,21379.534,21379.534,22722.321,1413.826,934,21251,876,0,0,47520,3783,14047.112,181.085,14228
23/07/2022 06:00,22601.534,22601.534,24115.18,1304.271,1240,21860,877,0,0,47520,3785.4,14104.403,181.085,14285
23/07/2022 07:00,25066.934,25066.934,26635.483,1465.728,1256,22830,877,80,0,47520,3789,14058.209,181.085,14239
23/07/2022 08:00,26741.668,26741.668,28554.967,1411.953,1272,23333,879,1135,0,47520,3789,14121.246,181.085,14302
23/07/2022 09:00,27293.668,27293.668,29328.412,1373.031,1267,23376,879,1658,0,47520,3789,14128.628,181.085,14309
23/07/2022 10:00,26586.668,26586.668,28995.481,1436.465,1263,23264,878,1191,0,47520,3789,14188.975,181.085,14370
23/07/2022 11:00,25834.534,25834.534,28619.223,1402.97,1258,23254,878,389,0,47520,3752.25,14157.909,184.918,14342
23/07/2022 12:00,25300.328,25300.328,28219.7,1397.867,1261,23331.66,878,73,0,47520,3642,13994.303,204.085,14198
23/07/2022 13:00,24632.668,24632.668,27719.346,1471.728,1101,23601,878,0,0,47520,3642,13790.969,204.085,13995
23/07/2022 14:00,24188.534,24188.534,27359.561,1446.023,1018,23687,878,0,0,47520,3618.25,13688.044,204.085,13892
23/07/2022 15:00,24636.534,24636.534,27778.341,1518.792,884,23825,878,0,0,47520,3547,13487.152,229.918,13717
23/07/2022 16:00,25631.801,25631.801,28615.004,1519.804,725,23850,878,143,0,47520,3547,13720.006,254.085,13974
23/07/2022 17:00,27258.532,27258.532,29857.272,1566.857,728,24090,878,939,0,47520,3547,13682.277,254.085,13936
23/07/2022 18:00,28677.67,28677.67,30974.206,1610.299,955,24254,878,1118,0,47520,3523.25,13623.769,272.752,13896
23/07/2022 19:00,27462.767,27462.767,29670.799,1483.687,1146,23942,878,917,0,47520,3452,13564.855,294.085,13858
23/07/2022 20:00,25859.918,25859.918,27927.099,1491.781,1143,22895.25,878,841,0,47520,3452,13558.64,294.085,13852
23/07/2022 21:00,24205.534,24205.534,26126.912,1417.347,1140,22015,878,296,0,47520,3452,13434.713,294.085,13728
23/07/2022 22:00,22419.534,22419.534,24212.471,1427.133,1106,21337,878,0,0,47520,3591.333,13407.792,201.485,13609
23/07/2022 23:00,21141.534,21141.534,22940.109,1455.661,1055,20985,878,0,0,47520,3642,13373.993,181.085,13555
24/07/2022 00:00,20065.534,20065.534,21552.234,1339.581,764,20234,877,0,0,47520,3562,13500.251,181.085,13681
24/07/2022 01:00,19840.668,19840.668,20734.876,1294.244,764,19990,879,0,0,47520,3562,13558.378,181.085,13739
24/07/2022 02:00,19850.534,19850.534,20395.659,1332.213,765,20010,879,0,0,47520,3562,13558.378,181.085,13739
24/07/2022 03:00,19701.378,19701.378,20519.678,1366.276,765,19822.71,879,0,0,47520,3562,13755.54,181.085,13936
24/07/2022 04:00,19386.534,19386.534,20764.739,1378.685,763,19573,878,0,0,47520,3562,13638.725,181.085,13819
24/07/2022 05:00,19226.534,19226.534,20995.521,1306.772,799,19299,879,0,0,47520,3562,14238.248,181.085,14419
24/07/2022 06:00,20279.134,20279.134,22195.825,1300.415,1054,19692.6,879,0,0,47520,3562,14275.581,181.085,14456
24/07/2022 07:00,22992.668,22992.668,24913.16,1313.047,1065,20758,879,90,0,47520,3506.583,14253.465,181.085,14434
24/07/2022 08:00,24885.534,24885.534,27393.181,1357.966,1064,21934,879,875,0,47520,3441,13963.968,191.168,14155
24/07/2022 09:00,25189.668,25189.668,28272.447,1343.387,1062,22504,879,644,0,47520,3428,13880.188,192.085,14072
24/07/2022 10:00,24754.668,24754.668,28319.131,1335.501,1078,22263,880,558,0,47520,3334.833,13753.025,192.085,13945
24/07/2022 11:00,24266.534,24266.534,27845.352,1358.489,1075,22040,880,305,0,47520,3182,14405.288,192.085,14597
24/07/2022 12:00,23722.668,23722.668,27385.273,1329.515,1070,21657,879,146,0,47520,3182,14088.695,192.085,14280
24/07/2022 13:00,23292.534,23292.534,26744.09,1161.093,1068,21398,880,0,0,47520,2980.75,14203.452,192.085,14395
24/07/2022 14:00,23237.668,23237.668,26451.935,1183.091,1071,21309,879,0,0,47520,2607,14568.473,193.174,14761
24/07/2022 15:00,23442.668,23442.668,26636.85,1218.734,1085,21528,879,0,0,47520,2607,14476.94,194.925,14671
24/07/2022 16:00,24895.684,24895.684,27691.705,1255.203,1066,22828.15,880,38,0,47520,2607,14519.984,248.942,14768
24/07/2022 17:00,27214.608,27356.158,29385.974,1285.109,1149,23576,879,983,0,47520,2607,14507.044,698.758,15205
24/07/2022 18:00,28803.652,29101.652,30938.922,1057.199,1215,23949,879,1161,0,47520,2607,14281.954,727.925,15009
